Latitude,Longitude,Depth
6.786,-73.149,142.0
6.738,-73.146,129.5
6.792,-73.150,146.2
6.772,-73.194,147.9
7.437,-73.178,132.9
6.812,-73.124,137.2
6.788,-73.147,147.5
6.856,-73.293,124.6
6.793,-73.164,156.8
6.816,-73.190,146.0
6.822,-73.191,144.2
7.020,-72.932,174.8
6.903,-73.290,124.9
6.788,-73.172,146.3
6.701,-73.170,148.1
6.796,-73.140,145.9
6.763,-73.148,145.5
6.793,-73.111,138.6
6.769,-73.135,144.5
6.814,-73.127,145.7
6.785,-73.061,148.5
6.777,-73.149,149.1
6.780,-73.176,145.8
7.206,-73.017,156.0
6.779,-73.157,149.2
6.799,-73.134,143.1
6.821,-73.127,145.0
6.790,-73.195,141.7
6.802,-73.051,144.0
6.807,-73.150,144.4
6.802,-73.146,140.9
6.810,-73.140,145.8
6.807,-73.087,148.5
6.775,-73.083,152.9
6.237,-73.769,97.2
6.817,-73.226,139.7
6.802,-73.117,149.5
6.780,-73.163,148.0
6.517,-73.541,106.5
6.815,-73.143,151.7
6.725,-73.128,146.0
6.823,-73.146,142.6
6.813,-73.120,138.0
6.806,-73.142,148.0
6.834,-73.520,96.1
6.077,-73.812,112.0
6.807,-73.139,144.9
7.040,-73.684,113.0
6.787,-73.124,151.8
6.808,-73.133,147.8
6.786,-73.200,141.2
6.825,-73.160,150.3
6.810,-73.142,142.2
6.797,-73.133,146.0
6.777,-73.120,141.0
6.798,-73.068,138.8
6.721,-73.078,137.2
6.806,-73.124,148.0
6.785,-73.434,119.8
6.746,-73.063,147.9
6.275,-74.029,32.1
6.799,-72.932,154.0
6.815,-73.107,148.9
6.742,-73.155,155.9
7.485,-73.354,123.1
6.729,-73.202,154.1
6.749,-73.026,142.6
6.829,-73.050,145.5
6.811,-73.179,151.6
6.768,-72.973,145.2
6.801,-73.115,150.3
6.787,-73.152,147.6
6.786,-73.129,139.4
6.790,-73.140,145.9
6.767,-73.141,144.5
6.998,-73.295,139.2
6.781,-73.119,143.1
6.768,-73.178,137.7
6.780,-73.182,145.1
6.811,-73.101,151.0
6.560,-73.513,112.7
6.777,-73.183,150.9
6.556,-73.523,113.7
6.721,-73.202,148.7
6.725,-73.194,146.7
6.809,-73.124,149.6
6.807,-73.142,153.8
6.778,-73.149,150.3
6.826,-73.159,144.0
6.502,-73.585,100.8
6.773,-73.104,154.0
6.748,-73.161,145.2
6.803,-73.169,143.5
6.774,-73.125,146.4
6.797,-73.019,147.5
6.828,-73.094,138.3
6.770,-73.150,149.3
6.761,-73.112,141.4
6.691,-73.221,141.4
6.925,-72.730,143.4
6.820,-73.133,142.9
6.821,-73.124,147.2
6.845,-73.108,146.4
6.758,-73.097,143.8
6.808,-73.161,136.0
6.789,-73.151,144.3
7.418,-73.148,122.0
6.545,-73.554,107.0
6.805,-73.099,145.9
6.382,-73.644,14.3
6.808,-73.086,149.2
6.815,-73.159,138.0
6.361,-73.578,114.5
6.756,-73.065,145.7
6.779,-73.142,146.2
6.799,-73.147,142.0
6.842,-73.202,140.6
6.783,-73.116,144.0
6.798,-73.160,142.0
6.792,-73.151,149.5
6.723,-73.217,149.1
6.785,-73.138,146.6
6.767,-73.167,144.3
6.804,-73.173,151.4
6.750,-73.115,142.0
6.797,-73.120,140.2
6.090,-73.620,116.2
7.333,-74.035,32.1
6.762,-73.126,145.4
6.793,-73.141,144.2
6.780,-73.139,152.0
6.834,-73.162,150.8
6.757,-73.190,136.4
6.805,-73.147,143.8
6.772,-73.154,149.1
6.846,-73.100,135.3
6.758,-73.127,141.8
6.780,-73.122,145.0
6.755,-73.173,145.4
6.084,-73.829,108.7
6.719,-73.151,135.9
6.792,-73.168,143.2
6.788,-73.194,145.7
6.776,-73.107,136.0
6.739,-73.120,146.6
6.846,-73.527,114.8
6.798,-73.180,144.4
7.270,-73.145,133.2
6.759,-73.108,138.0
6.528,-73.532,114.2
6.792,-73.086,142.2
6.810,-73.171,141.3
6.729,-73.468,114.3
7.316,-73.263,122.4
6.786,-73.149,144.5
6.939,-72.968,140.0
6.845,-73.119,135.8
6.753,-73.137,144.6
6.814,-73.153,144.0
6.773,-73.149,152.0
6.777,-72.971,146.5
6.752,-73.079,143.2
6.746,-73.159,144.0
6.790,-73.195,138.8
6.820,-73.137,146.4
6.858,-73.187,134.4
6.776,-73.082,151.6
6.822,-73.049,146.3
6.784,-73.084,152.0
6.773,-73.131,141.6
6.834,-73.135,139.2
6.798,-73.155,149.7
6.809,-73.144,144.3
6.796,-73.163,137.6
6.810,-73.138,144.2
6.865,-72.983,137.6
5.995,-73.998,88.7
6.780,-72.845,148.5
6.717,-73.477,109.2
6.758,-73.172,147.1
6.795,-73.137,146.7
6.296,-73.557,111.0
6.872,-73.239,120.2
6.750,-73.171,146.7
6.734,-73.083,139.7
6.828,-73.125,144.0
6.755,-73.085,146.5
6.799,-73.141,148.0
6.708,-73.234,145.9
6.812,-73.124,146.1
6.824,-73.154,148.7
6.753,-73.186,145.5
6.811,-73.154,148.0
6.834,-73.169,147.7
6.743,-73.220,144.2
6.805,-73.128,151.2
6.773,-73.154,141.7
6.602,-73.656,82.1
6.798,-73.064,142.5
7.199,-73.220,125.9
6.887,-73.163,149.0
6.780,-73.173,153.8
6.811,-73.129,155.5
6.796,-73.110,143.0
6.784,-73.149,144.0
6.781,-72.940,148.4
6.737,-73.142,141.9
6.784,-73.221,132.7
6.801,-73.163,148.0
6.826,-73.142,155.7
6.918,-73.223,121.5
6.759,-73.078,142.4
6.827,-73.137,148.4
6.826,-73.144,139.5
6.767,-73.092,144.0
6.791,-73.139,136.6
6.795,-73.157,151.7
6.768,-73.093,150.9
6.307,-73.628,109.4
6.745,-73.170,136.9
6.757,-73.160,147.2
6.725,-73.205,118.3
6.788,-73.121,147.8
6.786,-73.178,143.6
6.777,-73.196,147.3
6.759,-73.145,142.4
6.767,-73.238,158.3
6.764,-73.126,142.5
6.783,-73.146,150.6
6.778,-73.039,153.7
6.795,-73.155,141.3
6.839,-73.148,144.1
6.787,-73.180,137.8
6.750,-73.100,140.0
6.849,-73.143,145.4
6.743,-73.155,143.0
6.675,-73.219,151.4
6.377,-73.658,113.5
6.797,-72.997,140.5
6.813,-73.178,144.6
6.793,-73.173,143.7
6.795,-73.127,142.8
6.821,-73.162,140.1
6.735,-73.106,146.2
6.809,-73.168,136.9
6.775,-73.131,147.4
6.765,-73.101,150.3
6.819,-73.126,146.0
7.383,-73.398,100.5
6.805,-73.159,149.5
6.813,-72.967,145.8
6.737,-73.165,153.0
6.794,-73.159,126.6
6.820,-73.133,145.5
6.806,-73.162,141.5
6.683,-73.239,150.0
6.715,-73.163,149.7
6.802,-73.164,139.1
6.807,-73.161,141.1
5.866,-73.675,122.2
6.819,-73.130,142.5
6.819,-73.385,111.2
6.863,-73.278,120.1
6.791,-73.057,140.3
6.788,-73.183,133.5
6.287,-73.714,28.6
6.773,-73.110,142.8
6.153,-74.258,97.5
6.795,-73.123,150.7
6.794,-73.175,139.6
6.590,-73.332,158.8
5.937,-73.855,104.6
6.767,-73.173,146.9
6.811,-73.135,144.2
6.782,-73.158,155.7
6.808,-73.150,154.4
6.824,-73.217,137.5
6.548,-73.141,175.2
6.078,-73.949,2.0
6.498,-73.233,146.6
6.813,-73.148,152.8
6.146,-73.614,106.5
6.732,-73.167,145.2
6.799,-73.126,150.0
6.762,-73.101,150.1
6.821,-73.148,146.0
6.856,-73.267,123.3
6.755,-73.188,141.0
6.814,-73.192,139.9
6.803,-73.146,145.9
6.779,-73.138,144.0
6.707,-73.225,157.6
6.886,-73.165,140.0
6.785,-73.122,143.3
6.778,-73.167,141.7
6.793,-73.130,153.8
6.761,-73.182,150.4
6.742,-73.094,144.5
6.807,-73.172,148.8
6.790,-73.099,147.3
6.808,-73.126,155.3
6.793,-73.146,148.1
6.778,-73.089,145.5
6.512,-73.546,102.8
6.814,-73.149,148.2
5.924,-73.622,112.0
6.748,-73.175,133.5
6.791,-73.121,149.2
6.808,-73.121,150.0
6.823,-73.126,145.3
5.887,-73.775,115.1
6.711,-73.184,153.9
6.882,-72.983,140.0
6.838,-73.191,137.7
6.798,-73.202,145.3
6.815,-73.136,148.0
6.786,-73.083,147.2
6.814,-73.138,148.2
6.793,-73.114,146.0
6.781,-73.067,149.9
6.229,-73.813,94.7
6.782,-73.012,177.7
6.767,-73.130,145.9
6.752,-73.113,146.0
6.710,-73.140,144.7
6.792,-73.095,145.9
6.768,-73.139,145.3
6.530,-73.586,110.0
6.781,-73.125,154.0
7.470,-73.445,115.5
6.824,-73.141,144.6
6.776,-73.128,146.7
6.806,-73.154,144.8
6.817,-73.065,142.8
6.752,-73.162,136.1
6.800,-73.152,147.5
6.782,-73.168,140.8
6.836,-73.079,141.4
6.426,-73.569,37.0
6.823,-73.188,135.4
6.769,-73.125,152.2
6.803,-73.165,138.6
6.783,-73.118,148.0
6.820,-73.139,144.6
6.716,-73.195,157.5
6.723,-73.144,150.2
6.799,-73.164,146.6
6.704,-73.235,138.5
6.275,-73.734,101.6
6.775,-73.157,138.8
6.767,-73.103,147.6
6.421,-73.657,105.8
6.790,-73.128,149.2
6.777,-73.140,144.0
6.799,-73.423,116.8
5.920,-73.597,125.6
6.680,-73.224,146.8
6.763,-73.170,149.5
6.765,-73.168,148.0
6.815,-73.176,147.1
6.793,-73.162,159.0
6.836,-73.142,147.1
7.353,-73.251,122.7
6.472,-73.591,109.1
6.646,-73.253,144.8
6.793,-73.158,149.3
6.768,-73.136,152.9
6.786,-73.084,140.0
6.818,-73.130,150.3
7.471,-73.141,139.7
6.807,-73.172,144.7
6.744,-73.210,145.9
6.795,-73.071,144.8
6.809,-73.159,138.6
6.770,-73.156,141.7
6.801,-73.081,143.2
6.791,-73.133,144.0
6.997,-73.333,126.7
6.714,-73.151,138.9
6.791,-73.112,144.0
6.695,-73.440,114.0
6.393,-73.714,12.8
6.914,-73.243,146.2
6.787,-73.153,149.6
6.777,-72.937,142.5
6.829,-73.067,144.4
6.812,-73.186,145.5
6.751,-73.137,141.4
6.775,-73.125,140.0
6.735,-72.954,148.0
6.668,-73.191,152.0
6.840,-73.150,144.6
6.655,-73.189,142.8
6.829,-73.147,150.0
6.798,-73.154,142.5
6.757,-73.129,137.8
6.011,-73.600,107.4
6.814,-73.008,143.3
6.803,-73.117,143.8
6.793,-73.201,136.8
6.728,-73.175,137.5
6.148,-73.826,89.6
6.755,-73.166,142.9
6.831,-73.224,147.3
6.109,-73.433,127.9
6.771,-73.142,147.8
6.769,-73.085,146.0
6.765,-73.135,149.3
6.604,-73.464,115.9
6.740,-73.145,157.4
6.343,-73.601,106.9
6.764,-73.098,138.0
6.726,-73.161,147.7
6.562,-73.551,115.7
6.798,-73.161,148.0
6.786,-73.170,149.3
6.778,-73.020,139.0
6.372,-73.653,12.9
6.774,-73.113,144.0
6.830,-73.315,137.0
6.280,-73.654,105.2
6.779,-73.146,146.8
6.789,-73.178,148.0
6.310,-73.643,111.9
6.840,-73.231,140.9
6.736,-73.115,145.6
5.991,-73.574,121.5
6.785,-73.138,139.4
6.235,-73.695,100.7
6.363,-73.703,97.9
6.777,-73.039,142.9
6.451,-73.814,88.5
6.773,-73.099,141.3
6.793,-73.165,149.4
6.809,-73.107,151.0
6.755,-73.219,145.6
6.848,-73.467,115.6
6.712,-73.214,145.1
6.314,-74.134,25.0
6.534,-73.571,99.5
6.721,-73.128,148.0
6.775,-73.125,149.5
6.781,-73.177,146.9
6.795,-73.038,147.7
6.750,-73.133,140.7
5.971,-73.939,6.0
6.793,-73.158,140.5
6.803,-73.169,148.5
6.550,-73.420,116.3
6.818,-73.143,151.4
6.609,-73.382,131.4
6.779,-73.156,140.8
6.794,-73.134,143.8
6.832,-73.136,148.1
6.797,-73.147,141.0
6.903,-73.533,0.0
6.778,-73.067,141.6
6.779,-73.126,143.9
6.884,-73.096,145.4
6.868,-73.151,128.3
6.793,-73.104,145.1
6.805,-73.176,147.5
6.793,-73.165,144.4
6.788,-73.155,149.4
6.772,-73.148,144.8
6.763,-73.107,156.0
6.800,-73.144,148.7
6.828,-73.129,136.2
6.774,-73.211,160.9
6.714,-73.148,137.8
6.784,-73.168,136.0
6.777,-73.133,149.3
6.848,-73.229,136.3
6.762,-73.127,153.8
7.122,-73.975,23.8
5.858,-73.643,129.4
6.774,-73.124,151.2
6.762,-73.192,142.0
6.821,-73.156,148.9
6.519,-73.596,113.1
6.814,-73.178,143.6
6.770,-73.224,148.0
6.779,-73.162,141.9
6.802,-73.157,145.7
6.792,-73.033,143.1
6.784,-73.134,141.0
6.761,-73.152,150.0
6.767,-73.172,146.4
6.785,-72.959,152.1
6.814,-73.065,141.6
7.415,-73.429,121.1
6.759,-73.155,142.9
6.688,-73.118,141.4
6.754,-73.189,144.8
6.730,-73.066,144.2
6.782,-73.102,148.9
6.840,-73.035,140.7
6.716,-73.178,143.1
6.789,-73.058,151.9
6.813,-73.061,140.1
6.809,-73.170,141.8
6.790,-73.168,141.8
6.812,-73.120,141.8
6.799,-73.062,145.0
6.804,-73.157,141.1
6.783,-73.109,142.7
6.747,-73.137,143.2
5.941,-73.796,101.7
6.719,-73.196,152.5
7.451,-73.671,91.6
6.786,-73.155,143.8
6.830,-73.107,145.3
6.738,-73.135,143.2
6.798,-73.122,143.7
6.767,-73.180,157.4
6.794,-73.021,140.4
6.743,-73.085,143.2
6.798,-73.124,146.8
6.884,-73.356,111.4
6.800,-73.744,96.9
6.820,-73.113,145.0
6.798,-73.146,146.0
6.778,-73.131,147.5
6.794,-73.236,121.0
6.856,-73.127,143.8
6.809,-73.119,144.6
6.736,-73.148,152.9
6.768,-73.167,152.6
6.545,-73.500,112.7
6.735,-72.965,140.0
6.741,-73.135,149.2
6.823,-73.052,146.6
6.811,-73.104,145.0
6.769,-73.089,147.7
6.812,-73.160,142.7
6.863,-73.160,145.4
6.796,-73.164,144.4
6.794,-73.120,143.8
6.792,-73.143,140.5
6.799,-73.137,141.2
6.817,-73.125,143.4
6.813,-73.155,141.1
6.825,-73.305,121.5
6.759,-73.094,144.4
6.850,-73.150,152.6
6.795,-73.094,146.7
6.789,-73.128,153.8
6.757,-73.130,147.5
6.780,-73.116,148.6
6.074,-73.737,106.0
6.745,-73.146,146.7
6.782,-73.077,141.4
6.782,-73.072,150.4
6.766,-73.146,139.8
6.547,-73.531,114.0
6.043,-73.914,0.4
6.812,-73.142,141.2
6.789,-73.034,145.7
6.827,-73.081,145.8
6.822,-73.146,147.6
6.817,-73.137,139.0
6.811,-73.191,148.9
6.789,-73.120,146.0
6.802,-73.131,146.0
6.804,-73.118,146.3
6.790,-73.170,140.0
6.802,-73.147,148.7
6.791,-73.123,139.9
7.161,-73.134,152.8
6.712,-73.200,149.5
6.825,-73.192,133.3
6.798,-73.140,144.0
6.827,-73.195,135.3
6.804,-73.148,142.6
6.766,-73.163,145.2
6.632,-73.439,113.6
6.805,-73.162,139.4
6.786,-73.116,150.6
6.755,-73.219,138.9
6.780,-73.116,152.8
6.147,-73.296,156.5
6.842,-72.962,141.2
6.763,-73.138,148.5
6.810,-73.151,144.0
6.769,-73.073,143.7
6.799,-73.170,151.7
6.822,-73.109,148.4
6.796,-73.016,147.3
6.721,-73.192,142.1
6.796,-73.107,149.7
6.709,-73.157,148.0
6.800,-73.160,150.9
6.795,-73.143,146.0
6.690,-73.183,144.7
6.816,-73.122,141.7
6.826,-73.193,143.4
6.731,-73.137,144.0
6.285,-73.766,3.2
5.973,-73.767,110.2
6.101,-73.942,5.7
6.658,-73.332,137.0
6.767,-73.154,139.2
6.659,-73.416,38.1
6.828,-73.134,144.2
6.775,-73.159,148.5
6.078,-74.073,84.0
6.818,-73.118,139.4
6.065,-74.177,9.3
6.737,-73.230,140.8
6.827,-73.203,143.6
6.765,-73.143,148.0
6.796,-73.092,144.0
6.753,-73.300,134.7
6.790,-73.122,152.8
6.788,-73.115,145.5
6.788,-73.164,151.7
6.774,-73.112,141.1
6.943,-72.887,138.1
6.937,-73.192,130.4
6.854,-73.082,156.7
6.790,-73.161,148.0
6.771,-73.163,134.4
6.778,-73.071,141.8
6.637,-73.208,148.0
6.774,-73.035,146.0
6.807,-73.133,145.8
6.767,-73.166,143.1
6.838,-73.107,150.7
6.820,-73.123,148.3
6.694,-73.152,138.7
6.787,-73.137,143.5
6.571,-73.431,118.6
6.807,-73.161,142.0
6.783,-73.120,139.0
6.299,-73.478,114.2
6.783,-73.158,147.0
6.790,-73.160,140.8
6.831,-73.054,138.5
6.773,-73.045,146.0
6.796,-73.161,150.5
6.768,-72.966,145.1
6.766,-73.139,145.4
6.446,-73.745,13.0
6.758,-73.126,141.6
6.799,-73.131,148.4
6.806,-73.151,136.0
6.764,-73.189,144.0
6.763,-73.136,141.8
6.820,-73.118,141.8
6.802,-73.191,138.5
6.548,-73.476,114.6
6.762,-73.142,148.9
6.902,-73.413,113.1
6.828,-73.127,145.5
6.434,-73.558,110.7
6.846,-73.326,125.5
6.817,-73.135,149.4
6.783,-73.095,144.6
6.806,-73.058,144.1
6.753,-73.029,137.2
6.748,-73.136,145.6
6.819,-73.112,150.2
6.773,-72.970,144.1
6.810,-73.161,145.0
6.781,-73.153,146.0
6.814,-73.069,142.8
6.777,-73.154,144.7
6.794,-73.170,143.3
6.826,-73.179,135.7
7.447,-73.417,112.7
6.788,-73.175,136.2
6.754,-73.128,144.1
6.815,-73.154,148.3
7.459,-73.517,100.0
6.849,-73.189,145.9
6.362,-73.585,112.0
6.717,-73.022,144.9
6.833,-73.130,143.0
6.788,-73.162,145.5
6.609,-72.697,0.1
6.825,-73.187,138.3
7.429,-73.216,130.0
6.715,-73.170,144.5
6.810,-73.019,144.0
6.806,-73.150,150.0
6.297,-73.720,98.7
6.830,-73.309,119.1
6.779,-73.163,145.6
6.789,-73.165,148.0
6.851,-72.904,143.5
6.774,-73.124,142.1
6.727,-73.201,144.9
6.570,-73.555,111.3
6.743,-73.109,152.7
6.792,-73.162,146.0
6.759,-73.087,143.1
6.781,-73.168,140.7
6.765,-73.119,142.0
6.733,-73.148,148.2
6.518,-73.525,112.1
6.767,-73.175,150.0
7.033,-73.236,128.0
6.795,-73.121,154.0
6.805,-73.175,145.3
6.585,-73.503,116.9
6.572,-73.512,115.8
6.802,-73.147,152.3
6.776,-73.138,143.0
6.822,-73.112,146.0
7.401,-73.198,129.3
6.744,-73.119,147.8
6.797,-73.120,147.0
6.740,-73.196,154.5
5.956,-73.756,112.8
6.740,-73.274,143.7
6.846,-72.576,124.2
6.814,-73.021,141.7
6.848,-73.264,130.3
6.767,-73.131,141.1
6.762,-73.085,147.4
6.735,-73.202,146.0
6.802,-73.130,147.0
6.788,-73.138,141.6
6.746,-73.181,134.0
6.772,-73.154,147.9
6.761,-73.163,143.5
6.767,-73.172,147.6
6.510,-73.042,134.7
6.783,-73.084,146.5
6.794,-73.012,141.9
6.827,-73.344,113.7
6.745,-73.131,140.0
6.810,-73.187,135.7
6.802,-72.925,147.1
6.780,-73.176,144.3
6.789,-73.157,146.4
6.784,-73.016,149.8
6.759,-73.123,143.8
6.800,-73.128,152.5
6.802,-73.146,147.2
6.789,-73.176,145.9
6.720,-73.196,149.6
6.769,-73.107,140.0
6.817,-73.076,131.1
6.772,-73.400,143.6
6.791,-73.152,141.5
6.801,-73.141,151.1
6.827,-73.164,146.4
6.821,-73.100,134.3
6.618,-73.397,122.5
6.788,-73.115,138.8
6.821,-73.152,132.0
6.803,-73.144,145.4
6.794,-73.196,142.6
6.805,-73.122,146.5
6.486,-73.309,38.9
6.832,-73.333,120.6
6.815,-73.144,151.0
6.767,-73.077,142.5
6.728,-73.205,152.1
6.538,-73.455,117.8
6.759,-73.117,142.6
6.724,-73.220,143.1
6.867,-73.525,81.3
6.819,-73.173,149.7
6.081,-73.765,110.0
6.473,-73.512,103.3
6.794,-73.161,153.4
6.740,-73.051,141.1
6.810,-73.148,146.1
6.815,-73.186,143.0
6.786,-73.127,143.6
6.765,-73.138,140.2
6.348,-73.572,104.0
6.787,-73.233,132.6
6.797,-73.166,144.5
6.787,-73.087,152.0
6.788,-73.164,149.1
6.811,-73.161,134.6
6.437,-73.549,128.6
6.826,-73.588,4.0
6.802,-73.149,139.4
6.809,-73.151,146.0
6.825,-73.320,126.2
6.794,-73.122,145.2
6.795,-73.133,141.4
6.786,-73.148,143.1
6.806,-73.131,141.5
6.795,-73.140,142.8
6.034,-74.064,11.0
6.696,-72.962,136.0
6.773,-73.126,148.7
7.227,-73.296,119.1
6.715,-73.246,148.0
6.820,-73.208,138.2
6.513,-73.523,109.3
5.915,-73.649,126.3
6.803,-73.144,152.2
6.560,-73.588,104.4
6.752,-73.094,142.5
6.492,-73.583,108.5
6.746,-73.146,145.2
6.783,-73.114,144.7
6.763,-73.106,144.1
6.773,-73.142,137.9
6.785,-73.148,138.9
6.790,-73.130,150.8
6.800,-73.161,145.3
6.785,-73.166,148.4
6.786,-73.031,150.0
5.760,-73.890,100.8
6.751,-73.153,150.0
6.736,-73.195,144.0
6.787,-73.167,138.0
6.816,-73.162,145.6
6.311,-73.592,114.2
6.797,-73.110,140.0
6.759,-73.142,134.8
6.773,-73.133,148.0
6.761,-73.093,146.7
6.813,-73.145,147.5
6.759,-73.106,148.3
6.809,-73.150,145.7
6.785,-73.123,147.2
5.855,-74.039,101.6
6.812,-73.246,134.3
6.813,-73.092,141.7
6.794,-73.142,151.8
6.763,-73.149,147.0
6.555,-73.543,106.4
6.151,-73.745,104.3
6.790,-73.172,138.5
7.008,-73.139,158.5
6.747,-73.102,144.0
6.702,-73.156,137.0
7.240,-74.295,61.4
6.836,-73.149,144.1
6.764,-73.131,141.9
6.484,-73.606,108.1
6.810,-73.152,140.3
6.693,-73.133,142.9
6.814,-73.151,140.3
6.820,-73.157,149.7
6.830,-73.114,150.7
6.789,-73.060,147.7
6.785,-73.128,142.1
6.823,-73.149,152.7
6.787,-73.169,146.0
6.816,-73.132,146.3
6.771,-73.104,149.5
6.778,-73.173,142.0
6.755,-73.116,134.0
6.818,-73.096,149.0
6.806,-73.128,152.2
7.428,-73.209,128.9
6.731,-73.247,136.4
6.834,-73.019,135.6
6.777,-73.116,146.7
6.815,-73.146,149.7
6.770,-73.087,137.5
6.808,-73.136,144.4
6.788,-73.156,143.2
6.782,-73.155,147.4
6.730,-73.109,144.6
6.831,-73.139,147.8
6.766,-73.143,145.1
6.918,-73.041,166.0
6.814,-73.175,140.0
6.776,-73.147,144.6
6.783,-73.116,148.1
6.825,-73.114,153.1
6.812,-73.071,135.8
6.540,-73.539,110.9
6.768,-73.142,142.2
6.773,-73.128,141.0
6.819,-73.158,150.6
6.805,-73.143,142.0
6.803,-73.091,146.8
6.809,-73.145,145.6
6.803,-73.044,149.0
6.791,-73.078,152.2
6.796,-73.123,147.3
6.786,-73.073,149.1
6.759,-73.112,150.8
6.782,-73.127,148.0
6.850,-73.147,143.2
6.770,-73.137,138.8
6.747,-73.115,143.9
6.768,-73.166,153.4
6.783,-73.124,149.2
6.882,-73.327,112.3
6.808,-73.159,134.4
6.899,-73.209,144.9
6.786,-73.213,136.6
6.771,-73.035,148.9
6.733,-73.081,142.1
6.757,-73.144,150.6
6.496,-73.572,112.7
6.821,-73.159,149.0
6.788,-73.192,138.9
6.828,-73.186,138.6
6.777,-73.130,143.1
6.780,-73.097,146.5
6.785,-73.150,139.9
6.886,-73.292,122.7
6.767,-73.133,146.1
6.804,-73.130,149.6
6.896,-73.210,147.0
6.831,-73.150,140.8
6.827,-73.111,144.0
6.714,-73.136,150.8
6.811,-73.052,142.0
6.815,-73.165,140.0
6.737,-73.130,141.9
6.816,-73.090,150.8
6.783,-73.136,149.8
6.813,-73.146,137.6
6.773,-73.202,143.6
6.757,-73.153,141.6
6.802,-73.140,138.2
7.212,-73.156,146.7
6.883,-73.242,128.5
6.863,-73.503,11.6
6.790,-73.139,151.9
6.565,-73.562,104.0
6.799,-73.045,144.5
7.114,-73.349,120.0
6.765,-73.158,147.5
6.788,-73.120,136.0
6.776,-73.198,134.1
6.740,-73.207,150.6
6.760,-73.096,147.1
6.826,-73.187,143.7
6.788,-73.074,141.1
6.804,-73.136,145.7
6.866,-73.301,120.0
6.789,-73.183,134.6
6.806,-73.079,141.7
6.826,-73.151,147.5
6.814,-73.129,146.6
6.774,-73.146,148.0
6.472,-73.576,96.4
6.803,-73.133,141.3
6.750,-73.070,143.2
6.758,-73.177,151.4
6.725,-73.176,144.3
6.798,-73.160,139.7
6.846,-73.163,144.7
6.769,-73.117,142.1
6.790,-73.282,138.0
7.405,-73.308,120.3
6.744,-73.136,146.7
6.767,-73.128,145.6
6.753,-73.145,141.3
6.776,-73.137,142.0
6.798,-73.125,150.1
6.759,-73.077,138.9
6.739,-72.992,135.8
6.814,-73.166,147.4
6.755,-73.147,143.4
6.759,-73.126,149.5
6.545,-73.186,144.5
6.798,-73.118,148.1
6.783,-73.080,147.8
5.721,-73.871,107.5
6.815,-73.153,141.3
6.332,-73.586,110.0
6.820,-73.155,143.7
6.777,-73.212,133.6
6.811,-73.099,147.5
6.746,-73.132,148.8
6.734,-73.131,136.0
6.788,-73.146,139.4
6.053,-73.946,10.0
6.838,-73.930,28.5
6.746,-73.037,144.0
6.815,-73.057,143.8
6.856,-73.175,132.5
6.774,-73.141,148.6
6.460,-73.576,105.7
6.779,-73.158,143.9
6.779,-73.197,146.4
6.812,-73.060,139.3
6.906,-73.120,4.0
6.670,-73.051,178.0
6.812,-73.214,133.4
6.773,-73.073,151.1
6.796,-73.155,145.5
6.841,-73.436,110.8
6.780,-73.161,141.6
6.774,-73.096,148.8
6.766,-73.071,136.0
6.456,-73.747,94.5
6.792,-73.070,139.3
6.826,-73.187,138.4
6.790,-73.174,141.8
6.776,-73.151,138.4
6.024,-73.774,104.0
6.781,-73.098,150.1
6.775,-73.115,144.6
6.802,-73.409,122.3
6.784,-73.142,143.9
6.797,-73.160,131.8
6.825,-73.115,145.5
6.716,-73.117,141.6
6.796,-73.158,148.0
6.790,-73.102,144.0
6.777,-73.102,145.2
6.801,-73.139,151.2
6.822,-73.012,145.8
6.751,-73.157,143.1
6.788,-73.125,151.3
6.750,-73.893,120.8
6.807,-73.157,148.6
6.825,-73.143,140.6
6.794,-73.082,142.0
6.754,-73.152,150.7
6.781,-73.088,148.4
6.730,-73.000,150.3
6.776,-73.121,148.7
6.814,-73.162,145.2
6.804,-73.075,144.4
6.802,-73.017,138.0
6.776,-73.054,143.8
6.754,-73.099,140.7
6.809,-73.150,147.0
6.784,-73.158,141.8
6.377,-73.605,109.1
6.785,-73.145,146.8
6.798,-73.043,136.0
6.745,-73.161,143.8
6.816,-73.162,139.8
6.794,-73.107,138.9
6.797,-73.169,138.8
6.838,-73.148,140.5
7.431,-73.029,124.4
5.963,-74.221,0.0
6.817,-73.124,148.8
6.825,-73.137,146.0
6.757,-73.168,149.8
6.799,-73.149,148.1
6.570,-73.451,19.0
6.794,-73.155,144.3
6.509,-72.950,1.3
6.750,-73.166,146.0
6.822,-73.199,144.6
6.754,-73.445,107.9
6.813,-73.165,145.3
6.783,-73.091,144.6
6.458,-73.741,81.0
6.782,-73.135,147.2
6.863,-73.103,146.5
6.787,-73.167,143.1
6.258,-74.011,74.0
6.831,-73.196,135.7
6.748,-73.156,147.5
6.801,-73.094,147.9
6.754,-73.177,142.9
6.881,-73.230,123.9
6.780,-73.174,148.5
6.750,-73.170,151.8
6.785,-73.119,143.9
6.853,-74.033,82.5
6.199,-73.665,102.9
6.808,-73.136,143.1
7.221,-73.178,136.6
6.385,-73.363,128.3
6.752,-73.137,145.3
6.786,-73.111,147.3
6.794,-73.103,143.2
7.473,-73.226,132.7
6.793,-73.130,140.8
5.768,-73.936,105.3
6.731,-73.261,143.4
6.355,-74.198,65.2
