Latitud,Longitud
6.814,-73.148
6.809,-73.364
6.478,-73.507
6.804,-73.177
7.274,-73.385
6.790,-73.078
6.759,-73.150
6.732,-73.199
6.698,-73.097
6.809,-73.173
6.748,-73.155
6.847,-73.089
6.785,-73.133
6.191,-73.671
6.814,-73.134
6.824,-73.134
6.556,-73.592
6.781,-73.079
6.826,-73.125
6.657,-73.138
6.783,-73.158
6.794,-73.479
6.800,-73.141
6.096,-73.558
6.813,-73.189
6.803,-73.159
6.816,-73.143
6.810,-73.199
6.716,-73.064
6.813,-73.096
6.781,-73.180
6.792,-73.126
5.935,-73.694
6.542,-73.569
6.796,-73.097
6.806,-73.163
6.773,-73.147
6.821,-73.204
6.796,-73.141
6.818,-73.126
6.834,-73.146
6.762,-73.068
6.819,-73.036
6.733,-73.095
6.694,-73.176
6.811,-73.146
6.853,-73.290
6.819,-73.141
6.685,-73.208
6.780,-73.126
6.782,-73.166
6.792,-73.165
6.812,-73.163
6.773,-73.088
6.781,-73.144
6.768,-73.167
6.816,-73.181
6.854,-73.131
7.172,-73.765
6.816,-73.157
6.819,-73.158
6.782,-73.063
6.801,-73.180
6.782,-73.054
6.781,-73.084
6.825,-73.155
6.792,-73.174
6.787,-73.085
6.713,-73.143
6.820,-73.122
6.780,-72.933
6.763,-73.162
6.620,-73.411
6.701,-73.041
6.786,-73.170
6.789,-73.129
7.030,-72.968
6.825,-73.092
6.795,-73.150
6.511,-73.520
6.794,-73.173
6.789,-73.222
6.798,-73.119
6.812,-73.155
7.491,-73.253
6.821,-73.115
6.825,-73.216
6.812,-73.144
6.818,-73.169
6.790,-73.124
6.810,-73.169
6.791,-73.168
6.577,-73.530
6.800,-73.123
6.826,-73.124
6.774,-73.145
6.760,-73.138
6.824,-73.152
6.815,-73.169
6.658,-73.204
6.773,-73.143
6.788,-73.153
6.352,-73.811
6.775,-73.163
6.514,-73.583
6.806,-73.139
6.831,-73.107
6.781,-73.117
6.790,-73.122
6.816,-73.107
6.781,-73.143
6.515,-73.597
6.636,-73.172
7.417,-73.238
6.832,-73.185
6.751,-73.164
6.784,-73.093
6.782,-73.931
6.813,-72.976
6.810,-73.142
6.818,-73.148
6.820,-73.143
6.759,-73.077
6.794,-73.087
6.724,-73.139
6.782,-73.105
6.792,-73.109
6.818,-73.151
6.810,-73.131
6.778,-73.082
6.793,-73.162
7.277,-73.239
6.326,-73.575
6.746,-73.141
6.827,-73.132
6.821,-73.163
6.732,-73.181
6.754,-73.194
6.833,-73.111
6.801,-73.144
7.257,-74.193
6.809,-73.129
6.777,-73.138
6.838,-72.990
6.799,-73.157
6.902,-72.938
6.811,-73.134
6.755,-73.190
6.797,-73.118
6.822,-73.156
6.774,-73.126
6.710,-73.677
6.835,-73.103
6.743,-73.136
6.783,-73.137
6.764,-73.110
6.734,-73.152
6.394,-73.519
6.769,-73.099
6.755,-73.127
6.746,-73.161
6.796,-73.133
6.821,-72.984
6.842,-73.178
6.797,-73.145
6.792,-73.159
6.563,-73.569
6.792,-73.158
6.799,-73.171
6.775,-73.142
6.716,-73.187
6.776,-73.203
7.238,-73.737
6.757,-73.086
6.806,-73.141
6.781,-73.168
6.802,-73.142
6.794,-73.168
6.807,-73.117
6.779,-73.089
6.744,-73.174
6.770,-73.179
6.604,-74.066
6.810,-73.149
6.761,-73.157
6.765,-73.128
6.325,-73.702
6.837,-73.126
6.788,-73.117
6.281,-73.581
6.781,-73.149
6.727,-73.138
6.819,-73.130
6.776,-73.134
6.782,-73.138
6.784,-73.161
6.726,-73.113
6.767,-73.104
6.812,-73.123
6.747,-73.173
6.776,-73.133
6.868,-73.323
6.819,-73.046
6.787,-73.329
6.791,-73.188
6.854,-73.107
6.822,-73.157
7.364,-73.453
6.818,-73.024
6.824,-73.171
6.790,-73.120
6.777,-73.136
6.808,-73.165
6.782,-73.176
6.725,-73.177
6.775,-73.133
6.745,-73.153
6.808,-73.143
6.793,-73.050
6.762,-73.114
6.842,-73.404
6.797,-73.096
6.751,-73.177
6.769,-73.213
7.010,-72.959
6.813,-73.133
6.751,-73.122
6.792,-73.160
6.775,-73.114
6.796,-73.078
6.828,-73.164
6.751,-73.086
6.746,-73.149
6.811,-73.144
6.775,-73.050
6.780,-73.112
6.753,-73.090
6.802,-73.182
6.814,-73.161
6.813,-73.234
6.768,-73.150
6.932,-72.873
6.795,-73.162
6.871,-73.374
6.791,-73.133
6.767,-73.104
6.752,-73.387
6.835,-73.016
6.777,-73.152
6.853,-73.179
6.761,-73.102
6.837,-73.171
6.749,-73.178
6.777,-73.156
6.797,-73.119
6.821,-73.134
6.794,-73.180
6.731,-73.181
6.821,-73.164
6.783,-73.316
6.775,-73.160
6.778,-73.139
6.781,-73.055
6.802,-73.191
6.598,-73.418
5.872,-73.696
6.728,-73.534
7.380,-73.315
6.812,-73.142
6.808,-73.121
6.339,-73.559
7.342,-73.442
6.705,-73.170
6.833,-73.165
6.815,-73.141
6.820,-73.147
6.811,-73.081
6.813,-73.170
6.809,-73.152
6.780,-73.151
6.772,-73.152
6.780,-73.163
6.809,-73.148
6.784,-73.152
6.773,-73.170
6.782,-73.139
6.820,-73.121
6.776,-73.161
6.778,-73.132
6.817,-73.043
6.778,-73.026
7.429,-73.149
6.773,-73.162
6.760,-73.147
6.759,-73.150
6.762,-73.160
6.742,-73.206
6.795,-73.159
6.786,-73.153
6.756,-73.173
6.757,-73.153
6.796,-73.142
6.798,-73.275
6.728,-73.205
6.783,-73.023
6.801,-73.131
6.784,-73.159
6.187,-73.355
6.773,-73.102
6.820,-73.121
6.802,-73.124
6.814,-73.021
6.773,-73.083
6.803,-73.116
6.772,-73.028
6.480,-73.249
6.764,-73.146
6.326,-73.673
6.857,-73.219
6.595,-73.511
6.767,-73.159
6.295,-73.726
6.759,-73.169
6.441,-73.460
6.808,-73.143
6.785,-73.121
6.739,-73.198
6.786,-73.151
6.754,-73.129
5.898,-73.760
7.336,-74.118
6.778,-73.114
6.782,-73.147
6.775,-73.141
6.832,-73.099
6.843,-73.168
6.799,-73.176
6.538,-73.513
6.762,-73.130
7.411,-73.177
7.429,-73.196
6.805,-73.015
5.891,-73.680
6.539,-73.495
6.824,-73.376
6.553,-73.575
6.819,-73.157
6.786,-73.133
6.852,-73.268
6.753,-73.196
6.785,-73.151
6.810,-73.152
6.799,-73.141
6.824,-73.153
6.819,-73.136
6.301,-73.638
6.869,-73.128
6.801,-73.219
6.797,-73.132
6.824,-73.054
6.086,-73.889
6.085,-73.716
6.739,-73.239
7.362,-73.507
6.824,-73.019
6.810,-73.174
7.096,-73.372
6.805,-73.128
6.782,-73.102
6.829,-73.154
6.789,-73.140
6.829,-73.129
6.766,-73.154
6.779,-73.148
6.793,-73.122
6.765,-73.134
7.377,-73.123
6.808,-73.137
7.406,-73.178
6.732,-73.128
6.792,-73.088
6.753,-73.228
6.772,-73.147
6.808,-73.125
6.745,-73.085
6.402,-73.629
6.750,-73.112
6.761,-73.169
6.765,-73.170
6.838,-73.122
6.767,-73.150
6.786,-73.142
6.803,-73.127
6.729,-73.147
6.820,-73.137
6.797,-73.167
6.814,-73.119
6.786,-73.166
6.821,-73.188
6.680,-73.434
6.680,-73.190
6.748,-73.171
6.837,-73.135
6.850,-73.153
6.771,-73.143
6.777,-73.152
6.820,-73.075
6.780,-73.153
6.777,-73.137
6.651,-73.463
6.756,-73.129
6.129,-73.594
6.789,-73.136
6.745,-73.139
6.862,-73.378
6.760,-73.153
6.768,-73.140
6.729,-73.115
6.820,-73.217
6.850,-72.967
6.790,-73.132
6.784,-73.123
6.795,-73.320
6.865,-73.220
6.795,-73.141
6.758,-73.121
6.797,-73.112
6.492,-73.243
6.795,-73.116
6.821,-73.149
6.689,-73.212
6.716,-73.163
6.687,-73.187
6.775,-73.097
6.719,-73.270
6.522,-73.515
6.748,-73.031
6.772,-73.193
6.862,-73.119
6.783,-73.114
6.798,-73.080
6.780,-73.129
6.820,-73.183
6.777,-73.130
6.773,-73.117
6.798,-73.161
6.774,-73.181
6.805,-73.141
6.788,-73.144
6.707,-73.172
6.697,-73.162
6.768,-73.151
6.813,-73.480
6.789,-73.146
6.536,-73.511
6.724,-73.181
6.436,-73.770
6.955,-73.174
6.799,-73.121
6.773,-73.173
6.803,-73.170
6.792,-73.139
6.891,-73.274
6.775,-73.074
7.518,-73.024
6.706,-73.105
6.128,-73.672
6.823,-73.141
6.775,-73.137
6.748,-73.129
6.790,-73.139
6.897,-73.017
6.857,-73.280
6.570,-73.562
6.751,-73.132
6.512,-73.605
7.319,-72.953
6.817,-73.174
6.773,-73.174
6.821,-73.140
6.759,-73.101
6.787,-73.167
6.780,-73.145
6.812,-73.150
6.804,-73.146
6.818,-73.315
6.372,-73.607
6.680,-73.163
6.738,-73.126
6.887,-72.977
6.800,-73.111
6.847,-73.199
6.750,-73.117
6.765,-73.159
6.818,-73.116
6.847,-72.931
6.805,-73.061
6.772,-73.155
6.805,-73.171
6.826,-73.009
6.756,-73.166
6.765,-73.063
6.733,-73.134
6.799,-73.163
6.764,-73.160
6.345,-73.583
6.411,-73.627
6.814,-73.189
6.736,-73.139
6.804,-73.197
6.781,-73.116
6.775,-73.167
6.864,-73.151
6.813,-73.015
6.866,-73.310
6.871,-73.166
6.638,-73.441
6.727,-73.100
6.531,-73.527
6.779,-73.154
6.629,-73.270
6.763,-73.117
6.810,-73.116
6.835,-73.163
6.811,-73.131
6.706,-73.117
6.789,-73.064
6.860,-73.111
6.203,-73.711
6.806,-73.165
6.824,-73.109
6.744,-73.186
6.792,-72.996
6.263,-73.731
6.826,-73.140
6.773,-73.164
6.779,-73.170
6.777,-73.168
6.769,-73.144
6.808,-73.171
5.932,-73.630
6.889,-73.250
6.124,-73.751
6.801,-73.170
7.443,-73.219
6.774,-73.140
6.741,-73.605
6.792,-73.168
6.722,-73.248
6.742,-73.201
6.558,-73.504
6.815,-73.172
6.687,-73.231
6.637,-73.155
5.866,-74.062
7.348,-73.639
6.823,-73.165
6.923,-74.180
6.102,-73.481
6.817,-73.132
6.766,-73.346
6.799,-73.141
7.036,-73.450
6.815,-73.142
6.784,-73.156
6.954,-73.110
6.783,-73.122
6.848,-73.118
6.792,-73.117
6.775,-73.146
6.830,-73.171
6.837,-73.148
6.742,-73.133
6.734,-73.451
6.380,-73.591
6.839,-73.087
6.813,-73.119
7.508,-73.193
6.802,-73.147
6.754,-73.187
6.760,-73.114
6.780,-73.144
6.811,-73.091
6.354,-73.549
6.771,-73.139
6.794,-73.146
6.804,-73.162
6.786,-73.151
6.777,-73.145
6.804,-73.145
6.807,-73.037
6.790,-73.151
6.790,-73.130
6.793,-73.142
7.398,-73.187
6.140,-73.733
6.767,-73.041
6.780,-73.127
6.761,-73.163
6.811,-73.147
6.698,-73.110
6.788,-73.914
6.834,-73.109
6.759,-73.111
6.788,-73.124
6.769,-73.078
6.660,-73.228
6.772,-73.358
6.319,-73.591
6.702,-73.206
6.786,-73.068
6.750,-73.116
6.578,-73.535
6.787,-73.020
6.709,-73.214
7.383,-73.158
6.889,-73.112
6.071,-73.698
6.806,-73.140
6.627,-73.517
6.822,-73.166
6.783,-73.137
6.844,-73.221
6.754,-73.114
6.768,-73.123
6.756,-73.117
6.798,-73.150
6.739,-73.121
6.743,-73.531
6.800,-73.162
6.373,-73.679
6.799,-73.282
6.804,-73.146
6.810,-73.004
6.635,-73.372
6.797,-73.124
5.916,-73.792
6.706,-73.124
6.776,-73.253
6.796,-73.086
6.827,-73.014
6.782,-73.137
6.803,-73.194
6.719,-73.093
6.846,-72.973
6.788,-73.201
6.733,-73.133
6.786,-73.198
6.796,-73.174
6.800,-73.141
6.823,-73.144
6.726,-73.175
6.783,-73.155
7.344,-73.177
7.412,-73.186
5.867,-73.850
6.189,-73.639
6.797,-73.151
6.770,-73.149
6.751,-73.176
6.809,-73.114
6.803,-73.154
6.882,-73.078
6.798,-73.143
6.797,-73.121
6.768,-73.151
6.772,-73.110
6.779,-73.171
6.399,-73.337
6.784,-73.147
5.916,-73.936
6.788,-73.098
6.801,-73.134
6.666,-73.172
6.812,-73.175
6.643,-73.191
6.769,-73.150
6.786,-73.166
6.917,-73.073
6.793,-73.106
6.458,-73.470
6.825,-73.121
6.791,-73.151
6.791,-73.168
7.406,-73.431
6.838,-73.405
6.789,-73.102
6.833,-73.170
6.757,-73.096
6.661,-73.204
6.804,-73.122
6.770,-73.105
6.755,-73.130
7.254,-73.513
6.782,-73.119
6.741,-73.147
6.756,-73.136
6.845,-73.175
6.704,-73.252
5.992,-73.719
6.780,-73.127
6.784,-73.160
6.821,-73.179
6.759,-73.123
6.767,-73.029
6.794,-73.130
6.794,-73.134
6.811,-73.041
6.780,-73.121
6.779,-73.130
6.780,-73.150
6.728,-73.193
6.780,-73.112
6.760,-73.104
6.849,-73.046
6.810,-73.152
6.816,-73.255
6.674,-73.233
6.776,-73.167
6.801,-73.190
6.770,-73.034
6.783,-73.126
6.828,-73.134
7.579,-73.220
6.841,-73.165
6.174,-73.832
6.086,-73.774
5.924,-74.045
6.832,-73.132
6.488,-73.574
6.622,-72.893
6.734,-73.583
6.799,-73.137
6.769,-73.151
6.800,-73.140
6.869,-73.124
6.760,-73.155
6.714,-73.175
6.799,-73.153
6.787,-73.097
6.866,-73.177
7.405,-73.132
6.777,-73.101
6.797,-73.189
6.786,-73.150
6.057,-73.703
6.824,-73.196
6.818,-73.150
6.808,-73.152
6.669,-73.924
6.798,-73.146
7.395,-73.215
6.308,-74.109
6.802,-73.141
6.801,-73.188
6.791,-73.163
6.790,-73.091
6.803,-73.130
6.798,-73.137
6.781,-73.173
5.788,-73.876
6.791,-73.116
6.742,-73.143
6.792,-73.167
6.776,-73.066
6.764,-73.121
6.791,-73.125
6.784,-73.135
6.787,-73.127
6.773,-73.161
6.797,-73.166
6.689,-73.199
7.467,-73.093
6.144,-73.669
6.902,-73.290
6.763,-73.174
6.777,-73.129
6.844,-73.017
6.843,-73.194
6.766,-73.192
6.841,-73.273
6.765,-73.120
6.828,-73.034
6.738,-73.124
6.694,-73.214
6.809,-73.142
6.525,-73.562
6.793,-73.173
6.737,-73.173
6.711,-73.135
6.816,-73.130
6.759,-73.115
6.741,-73.183
6.622,-73.630
6.796,-73.057
6.766,-73.158
6.811,-73.157
6.740,-73.073
6.790,-73.181
6.811,-73.175
6.759,-73.109
6.704,-73.202
6.769,-73.147
6.769,-73.118
6.800,-73.156
6.883,-73.126
6.777,-73.171
7.457,-73.191
6.786,-73.108
6.785,-73.142
6.765,-73.126
6.846,-73.076
6.810,-73.153
6.782,-73.380
6.350,-73.744
6.387,-73.478
6.811,-73.139
6.783,-73.116
6.040,-73.664
6.762,-73.152
6.781,-73.110
6.769,-73.081
6.773,-73.081
6.796,-73.149
6.721,-72.589
6.305,-73.695
6.758,-73.172
6.766,-73.084
6.820,-73.135
6.712,-73.163
6.809,-73.044
6.779,-73.026
6.797,-73.153
6.740,-73.133
6.819,-73.158
6.810,-73.147
6.804,-73.149
6.837,-73.152
6.776,-73.076
6.818,-73.187
6.739,-73.063
6.795,-73.092
6.778,-73.145
5.731,-73.878
6.700,-73.167
6.787,-73.190
6.763,-73.184
6.781,-73.162
6.784,-73.139
6.814,-73.178
6.167,-73.670
6.339,-73.592
6.723,-73.204
6.849,-73.184
6.745,-73.149
6.810,-73.000
6.747,-73.173
6.130,-73.809
5.975,-74.144
6.686,-73.190
6.990,-73.099
6.791,-73.146
6.803,-73.125
6.873,-73.155
6.806,-73.156
6.586,-73.429
6.728,-73.219
6.762,-73.142
6.784,-73.157
6.780,-73.010
6.827,-73.158
6.753,-73.137
6.785,-73.149
6.788,-73.173
6.815,-73.228
6.307,-73.545
7.297,-73.245
6.815,-73.046
6.742,-73.199
6.799,-73.136
7.483,-73.181
6.871,-73.142
6.756,-73.135
6.724,-73.173
7.499,-73.420
6.822,-73.199
5.964,-74.007
6.494,-73.263
6.774,-73.138
6.832,-73.151
6.850,-73.289
6.809,-73.042
6.799,-73.101
6.474,-73.158
6.815,-73.131
6.774,-73.336
6.646,-73.381
6.806,-73.153
6.783,-73.149
6.796,-73.200
6.539,-73.514
6.770,-73.192
6.828,-73.116
6.347,-73.571
6.816,-73.311
6.829,-73.162
6.816,-73.060
6.738,-73.174
6.826,-73.132
6.869,-73.103
6.787,-73.060
6.774,-73.131
6.790,-73.224
6.824,-73.098
6.735,-73.109
6.746,-73.103
6.735,-73.154
6.899,-73.408
6.772,-73.179
6.815,-73.166
6.650,-73.316
6.782,-73.161
6.800,-73.154
6.801,-73.099
6.786,-73.072
6.779,-73.220
6.777,-73.347
6.705,-73.163
6.593,-73.589
6.693,-73.219
6.812,-73.126
5.914,-73.735
6.793,-73.143
6.800,-73.105
6.793,-73.179
6.767,-73.139
6.763,-73.119
6.796,-73.125
6.754,-73.199
6.804,-73.100
6.722,-73.104
6.803,-73.009
6.770,-73.128
6.771,-73.169
6.821,-73.156
6.839,-73.149
6.780,-73.151
6.815,-73.180
6.875,-73.115
6.806,-73.155
6.675,-73.206
6.757,-73.088
6.866,-73.060
6.743,-73.143
6.784,-73.121
6.784,-73.141
6.783,-73.093
6.555,-73.601
6.821,-73.154
6.780,-73.172
6.787,-73.146
6.390,-73.661
6.782,-73.081
6.758,-73.174
6.791,-73.131
6.405,-73.736
6.776,-73.148
5.977,-73.809
6.811,-73.143
6.766,-73.102
6.820,-73.154
6.805,-73.120
6.787,-73.111
6.795,-73.161
6.753,-73.084
6.903,-74.104
6.805,-73.170
5.968,-73.811
6.773,-73.089
6.771,-73.150
6.776,-73.114
6.763,-73.197
6.746,-73.151
6.223,-73.292
6.822,-73.111
6.768,-73.133
6.759,-73.148
6.738,-73.126
6.834,-73.180
6.773,-73.184
6.805,-73.159
7.438,-73.196
6.770,-73.101
6.792,-73.133
6.678,-73.224
6.701,-73.253
6.765,-73.161
6.764,-73.136
6.832,-73.244
6.769,-73.134
6.802,-73.114
6.734,-73.097
6.836,-73.129
6.878,-73.305
6.768,-72.973
6.761,-73.139
6.464,-73.692
6.793,-73.161
6.832,-73.081
7.330,-73.462
6.786,-73.120
6.784,-73.294
6.773,-73.107
6.809,-73.108
6.816,-73.061
7.174,-73.060
6.794,-73.168
6.886,-73.157
6.816,-73.187
6.769,-73.094
5.779,-73.978
6.800,-73.159
6.783,-72.863
6.799,-73.157
6.812,-73.134
7.458,-73.155
6.790,-73.145
6.731,-73.163
6.801,-73.177
5.909,-73.761
6.836,-73.068
5.831,-73.719
6.805,-73.048
6.785,-73.130
6.750,-73.106
6.407,-73.667
6.762,-73.141
6.783,-73.131
6.811,-73.295
6.674,-73.082
7.247,-73.318
5.940,-73.772
6.781,-73.154
6.817,-73.107
6.792,-73.123
6.778,-73.129
6.839,-73.051
6.767,-73.120
6.797,-73.141
6.762,-73.085
6.811,-73.133
6.813,-73.126
6.284,-73.141
7.341,-74.285
6.799,-73.207
6.761,-73.205
6.788,-73.909
6.757,-73.128
6.803,-73.178
6.723,-73.188
6.820,-73.025
6.798,-73.134
6.771,-73.161
6.831,-73.143
6.757,-73.102
6.774,-73.115
6.341,-73.625
6.809,-73.117
7.366,-73.209
6.852,-73.153
6.987,-73.153
6.717,-73.154
6.819,-73.144
6.872,-73.199
6.794,-73.180
6.780,-73.137
6.540,-73.538
6.786,-73.146
6.806,-73.181
6.800,-73.138
6.787,-73.171
6.660,-73.247
6.492,-73.086
6.086,-73.681
6.676,-73.150
6.801,-73.094
6.808,-73.145
6.811,-73.120
7.446,-73.184
7.046,-73.076
6.833,-73.125
6.844,-73.157
7.419,-73.218
6.778,-73.047
6.805,-73.155
6.778,-73.115
6.748,-73.088
6.799,-73.110
5.839,-73.699
5.932,-73.659
6.874,-73.088
6.793,-73.155
6.701,-73.221
6.803,-73.141
6.809,-73.130
5.738,-73.891
6.839,-73.095
6.775,-73.139
6.821,-73.180
6.828,-73.164
6.772,-73.224
6.800,-73.169
6.766,-73.110
6.752,-73.045
6.745,-73.524
6.794,-73.135
6.801,-73.101
6.793,-73.125
6.763,-73.105
6.821,-73.366
6.809,-73.061
6.798,-73.130
5.894,-73.948
6.794,-73.153
6.745,-73.132
6.810,-73.140
6.779,-73.135
6.822,-73.134
7.152,-73.041
6.799,-73.108
6.144,-73.718
7.346,-73.227
6.791,-73.179
6.841,-73.126
6.777,-73.089
6.731,-73.429
6.806,-73.121
6.795,-73.160
6.772,-73.134
6.719,-73.318
6.805,-73.095
6.750,-73.141
6.739,-73.166
7.246,-73.207
6.829,-73.249
6.806,-73.054
6.780,-73.168
6.829,-73.157
6.813,-73.110
6.789,-72.977
6.750,-73.191
7.438,-73.421
7.404,-73.338
6.801,-73.152
6.813,-73.146
6.830,-73.169
6.766,-73.146
6.784,-73.157
6.316,-73.583
6.758,-73.091
6.752,-73.136
6.832,-73.118
6.786,-73.147
6.309,-73.465
6.807,-73.170
6.815,-73.154
6.779,-73.154
6.791,-73.099
6.715,-73.183
6.767,-73.087
6.797,-73.167
6.846,-73.296
6.847,-73.180
6.814,-73.119
6.748,-73.195
6.807,-73.154
6.801,-73.133
6.878,-73.162
6.788,-73.136
6.650,-73.527
6.751,-73.155
6.718,-73.215
6.764,-73.141
6.769,-73.123
6.781,-73.183
6.720,-73.132
6.589,-73.075
6.826,-72.927
6.846,-73.321
6.821,-73.150
6.715,-73.120
6.788,-73.122
7.246,-73.615
6.749,-73.034
6.782,-73.115
6.800,-73.150
6.782,-73.081
6.794,-73.167
6.800,-73.165
6.795,-73.118
6.749,-73.063
6.553,-73.536
6.760,-73.084
6.802,-73.118
6.822,-73.140
6.718,-73.104
7.430,-73.143
6.261,-72.862
6.821,-73.148
6.782,-73.083
6.814,-73.006
6.746,-73.144
6.737,-73.167
6.790,-73.157
6.816,-73.152
6.819,-73.163
6.823,-73.149
6.779,-73.166
6.768,-73.016
6.824,-73.134
6.673,-73.153
5.905,-74.046
6.789,-73.049
6.819,-72.967
6.789,-73.118
6.767,-73.096
6.789,-73.093
6.709,-73.207
6.802,-73.143
5.785,-73.962
6.802,-73.147
6.292,-73.599
6.824,-73.108
7.401,-73.185
6.833,-72.969
7.126,-73.043
6.781,-73.152
6.809,-73.137
6.820,-73.158
6.776,-72.998
6.805,-73.143
6.776,-72.945
6.731,-73.215
6.850,-73.161
6.829,-73.301
6.720,-73.229
6.216,-73.690
6.798,-73.114
6.638,-73.621
6.794,-73.131
6.761,-73.155
6.830,-73.124
6.744,-73.148
6.736,-73.166
7.407,-73.192
6.798,-73.096
6.343,-73.618
6.750,-73.119
6.793,-73.168
7.109,-72.887
6.809,-73.170
6.845,-73.123
6.357,-73.573
6.529,-73.711
6.746,-73.138
6.823,-73.126
6.811,-72.989
6.810,-73.169
7.490,-73.225
6.656,-73.108
6.797,-73.142
6.742,-73.158
6.797,-73.179
6.817,-73.167
6.940,-73.154
6.123,-73.413
6.811,-73.154
6.785,-73.095
6.788,-73.099
6.764,-73.086
6.734,-73.118
6.775,-73.153
6.806,-73.164
6.818,-73.155
6.814,-73.088
6.792,-72.982
6.752,-73.162
6.726,-73.080
6.792,-73.150
6.773,-73.084
6.784,-73.147
6.842,-73.177
6.677,-73.264
6.749,-73.174
6.782,-73.153
6.784,-73.143
6.793,-73.148
6.778,-73.140
6.783,-73.159
6.773,-73.176
6.812,-73.140
6.541,-73.460
6.781,-73.119
6.772,-73.180
6.814,-73.032
6.802,-73.159
6.791,-73.132
5.911,-73.971
6.795,-73.038
6.749,-73.117
6.754,-73.139
6.706,-73.202
6.828,-73.128
6.068,-73.317
6.810,-73.081
6.746,-73.164
6.723,-73.097
6.788,-73.144
6.787,-73.154
6.793,-73.145
6.782,-73.124
6.765,-73.164
6.787,-73.076
6.775,-73.096
6.784,-73.033
6.781,-73.149
6.780,-73.140
6.857,-73.291
6.873,-73.296
6.821,-73.136
6.225,-73.914
6.785,-73.159
6.809,-73.203
6.745,-73.178
6.762,-73.166
6.822,-73.179
6.782,-73.134
6.454,-73.508
6.798,-73.184
7.513,-73.057
6.380,-73.409
6.875,-73.405
6.788,-73.156
6.767,-73.156
6.748,-73.058
6.781,-73.159
6.717,-73.167
6.788,-73.095
6.731,-73.201
6.037,-74.188
6.798,-73.158
6.721,-73.160
6.497,-73.359
6.796,-73.119
6.795,-73.149
6.776,-73.094
6.820,-73.138
6.763,-73.164
6.778,-73.092
6.550,-73.584
6.762,-73.138
6.814,-73.202
6.787,-73.135
6.743,-73.106
6.404,-73.704
6.805,-73.137
6.699,-73.165
6.784,-73.060
6.787,-73.134
6.816,-73.127
7.406,-73.058
6.800,-73.043
6.748,-73.161
6.725,-73.202
6.834,-73.033
6.828,-73.152
6.510,-73.713
6.837,-73.165
6.820,-73.115
6.814,-73.178
6.766,-73.187
6.751,-73.135
7.368,-73.208
6.717,-73.468
6.781,-73.149
6.828,-73.195
6.860,-73.177
6.727,-73.166
6.803,-73.082
6.782,-73.176
6.222,-73.713
6.788,-73.130
5.944,-73.659
6.814,-73.163
6.812,-73.121
6.776,-73.071
6.843,-73.100
6.811,-73.180
6.778,-73.142
6.791,-73.133
7.043,-73.733
6.803,-73.154
6.824,-73.111
6.800,-73.158
6.788,-73.146
6.444,-73.638
7.414,-73.209
6.497,-73.606
6.750,-73.175
6.798,-73.109
6.814,-73.126
6.792,-73.168
6.811,-73.126
5.740,-74.036
6.721,-73.288
6.768,-73.016
6.732,-73.210
6.749,-73.086
7.286,-72.976
6.823,-73.129
6.818,-73.165
6.826,-73.199
6.496,-73.130
6.792,-73.148
6.894,-73.171
6.766,-73.142
6.723,-72.825
6.787,-73.110
6.699,-73.189
6.784,-73.095
6.760,-73.125
6.808,-73.141
7.110,-73.393
6.757,-73.078
6.807,-73.149
6.781,-73.064
6.708,-73.238
6.831,-73.108
6.183,-73.683
6.789,-73.078
5.901,-73.626
6.823,-72.994
6.822,-73.155
6.812,-73.184
6.847,-73.032
6.794,-73.179
6.796,-73.099
6.833,-73.160
6.823,-73.108
6.315,-73.636
7.247,-73.120
6.444,-73.762
6.743,-73.135
6.774,-73.160
6.792,-73.150
6.830,-73.189
6.805,-73.095
6.810,-73.167
6.781,-73.139
6.790,-73.145
5.929,-73.773
6.756,-73.175
6.658,-73.222
6.797,-73.092
6.690,-73.069
6.802,-73.165
6.798,-73.133
6.763,-73.116
6.816,-73.141
5.877,-73.744
6.742,-73.084
6.825,-73.134
6.749,-73.157
6.826,-73.085
6.301,-73.686
6.813,-73.151
6.464,-73.490
6.544,-73.578
6.813,-73.102
6.766,-73.165
6.800,-73.108
6.691,-73.407
6.784,-73.143
6.809,-73.193
6.556,-73.543
6.725,-73.189
6.781,-73.142
6.793,-73.110
6.806,-73.157
6.852,-73.145
6.800,-73.158
5.832,-73.905
6.793,-73.151
6.765,-73.106
6.827,-73.176
6.785,-73.101
6.774,-73.126
6.768,-73.090
6.812,-73.152
6.810,-73.094
6.819,-73.159
6.789,-73.165
6.791,-73.085
6.791,-73.060
6.814,-73.160
6.781,-73.146
6.808,-73.090
7.281,-73.344
6.757,-73.095
6.844,-73.289
7.236,-74.117
6.785,-73.069
6.838,-73.144
6.724,-73.159
6.849,-73.081
6.784,-73.091
6.763,-73.156
6.801,-73.157
6.472,-73.748
6.805,-73.172
6.722,-73.156
6.808,-73.158
7.201,-74.122
6.744,-73.139
6.968,-73.026
6.775,-73.140
6.804,-73.138
6.804,-73.134
6.836,-73.071
6.643,-73.209
5.945,-73.799
6.776,-73.115
6.784,-73.165
6.931,-73.224
6.823,-73.094
6.755,-73.160
6.775,-73.141
6.793,-73.174
6.779,-73.167
6.804,-73.135
6.801,-73.125
6.768,-73.169
6.807,-73.131
6.797,-73.158
6.787,-73.168
6.822,-73.175
6.565,-73.544
6.636,-73.558
6.835,-73.135
6.818,-73.101
6.854,-73.113
6.869,-72.984
6.756,-73.165
6.736,-73.092
